Domain Code,Domain,AreaCode,AreaName,ElementCode,ElementName,ItemCode,ItemName,Year,Value,Flag,FlagD
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""98"",""Croatia"",""645"",""Food supply quantity (kg/capita/yr)"",""2733"",""Pigmeat"",""2010"",""41.98"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""98"",""Croatia"",""645"",""Food supply quantity (kg/capita/yr)"",""2733"",""Pigmeat"",""2011"",""42.60"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""98"",""Croatia"",""645"",""Food supply quantity (kg/capita/yr)"",""2734"",""Poultry Meat"",""2008"",""10.50"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""98"",""Croatia"",""645"",""Food supply quantity (kg/capita/yr)"",""2734"",""Poultry Meat"",""2009"",""10.32"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""98"",""Croatia"",""645"",""Food supply quantity (kg/capita/yr)"",""2734"",""Poultry Meat"",""2010"",""8.15"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""98"",""Croatia"",""645"",""Food supply quantity (kg/capita/yr)"",""2734"",""Poultry Meat"",""2011"",""8.86"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""98"",""Croatia"",""645"",""Food supply quantity (kg/capita/yr)"",""2735"",""Meat, Other"",""2008"",""0.73"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""98"",""Croatia"",""645"",""Food supply quantity (kg/capita/yr)"",""2735"",""Meat, Other"",""2009"",""0.73"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""98"",""Croatia"",""645"",""Food supply quantity (kg/capita/yr)"",""2735"",""Meat, Other"",""2010"",""0.73"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""98"",""Croatia"",""645"",""Food supply quantity (kg/capita/yr)"",""2735"",""Meat, Other"",""2011"",""0.73"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""98"",""Croatia"",""645"",""Food supply quantity (kg/capita/yr)"",""2737"",""Fats, Animals, Raw"",""2008"",""8.14"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""98"",""Croatia"",""645"",""Food supply quantity (kg/capita/yr)"",""2737"",""Fats, Animals, Raw"",""2009"",""7.52"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""98"",""Croatia"",""645"",""Food supply quantity (kg/capita/yr)"",""2737"",""Fats, Animals, Raw"",""2010"",""6.77"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""98"",""Croatia"",""645"",""Food supply quantity (kg/capita/yr)"",""2737"",""Fats, Animals, Raw"",""2011"",""7.05"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""99"",""Iceland"",""645"",""Food supply quantity (kg/capita/yr)"",""2731"",""Bovine Meat"",""2008"",""12.10"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""99"",""Iceland"",""645"",""Food supply quantity (kg/capita/yr)"",""2731"",""Bovine Meat"",""2009"",""11.67"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""99"",""Iceland"",""645"",""Food supply quantity (kg/capita/yr)"",""2731"",""Bovine Meat"",""2010"",""11.49"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""99"",""Iceland"",""645"",""Food supply quantity (kg/capita/yr)"",""2731"",""Bovine Meat"",""2011"",""12.96"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""99"",""Iceland"",""645"",""Food supply quantity (kg/capita/yr)"",""2733"",""Pigmeat"",""2008"",""22.58"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""99"",""Iceland"",""645"",""Food supply quantity (kg/capita/yr)"",""2733"",""Pigmeat"",""2009"",""20.82"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""99"",""Iceland"",""645"",""Food supply quantity (kg/capita/yr)"",""2733"",""Pigmeat"",""2010"",""19.46"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""99"",""Iceland"",""645"",""Food supply quantity (kg/capita/yr)"",""2733"",""Pigmeat"",""2011"",""20.03"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""99"",""Iceland"",""645"",""Food supply quantity (kg/capita/yr)"",""2734"",""Poultry Meat"",""2008"",""25.77"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""99"",""Iceland"",""645"",""Food supply quantity (kg/capita/yr)"",""2734"",""Poultry Meat"",""2009"",""23.91"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""99"",""Iceland"",""645"",""Food supply quantity (kg/capita/yr)"",""2734"",""Poultry Meat"",""2010"",""22.94"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""99"",""Iceland"",""645"",""Food supply quantity (kg/capita/yr)"",""2734"",""Poultry Meat"",""2011"",""24.54"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""99"",""Iceland"",""645"",""Food supply quantity (kg/capita/yr)"",""2735"",""Meat, Other"",""2008"",""9.14"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""99"",""Iceland"",""645"",""Food supply quantity (kg/capita/yr)"",""2735"",""Meat, Other"",""2009"",""10.27"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""99"",""Iceland"",""645"",""Food supply quantity (kg/capita/yr)"",""2735"",""Meat, Other"",""2010"",""10.26"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""99"",""Iceland"",""645"",""Food supply quantity (kg/capita/yr)"",""2735"",""Meat, Other"",""2011"",""8.41"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""99"",""Iceland"",""645"",""Food supply quantity (kg/capita/yr)"",""2737"",""Fats, Animals, Raw"",""2008"",""1.85"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""99"",""Iceland"",""645"",""Food supply quantity (kg/capita/yr)"",""2737"",""Fats, Animals, Raw"",""2009"",""2.10"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""99"",""Iceland"",""645"",""Food supply quantity (kg/capita/yr)"",""2737"",""Fats, Animals, Raw"",""2010"",""2.36"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""99"",""Iceland"",""645"",""Food supply quantity (kg/capita/yr)"",""2737"",""Fats, Animals, Raw"",""2011"",""1.95"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""100"",""India"",""645"",""Food supply quantity (kg/capita/yr)"",""2731"",""Bovine Meat"",""2008"",""1.68"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""100"",""India"",""645"",""Food supply quantity (kg/capita/yr)"",""2731"",""Bovine Meat"",""2009"",""1.60"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""100"",""India"",""645"",""Food supply quantity (kg/capita/yr)"",""2731"",""Bovine Meat"",""2010"",""1.46"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""100"",""India"",""645"",""Food supply quantity (kg/capita/yr)"",""2731"",""Bovine Meat"",""2011"",""1.23"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""100"",""India"",""645"",""Food supply quantity (kg/capita/yr)"",""2733"",""Pigmeat"",""2008"",""0.33"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""100"",""India"",""645"",""Food supply quantity (kg/capita/yr)"",""2733"",""Pigmeat"",""2009"",""0.32"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""100"",""India"",""645"",""Food supply quantity (kg/capita/yr)"",""2733"",""Pigmeat"",""2010"",""0.31"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""100"",""India"",""645"",""Food supply quantity (kg/capita/yr)"",""2733"",""Pigmeat"",""2011"",""0.30"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""100"",""India"",""645"",""Food supply quantity (kg/capita/yr)"",""2734"",""Poultry Meat"",""2008"",""1.63"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""100"",""India"",""645"",""Food supply quantity (kg/capita/yr)"",""2734"",""Poultry Meat"",""2009"",""1.78"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""100"",""India"",""645"",""Food supply quantity (kg/capita/yr)"",""2734"",""Poultry Meat"",""2010"",""1.84"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""100"",""India"",""645"",""Food supply quantity (kg/capita/yr)"",""2734"",""Poultry Meat"",""2011"",""1.85"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""100"",""India"",""645"",""Food supply quantity (kg/capita/yr)"",""2735"",""Meat, Other"",""2008"",""0.13"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""100"",""India"",""645"",""Food supply quantity (kg/capita/yr)"",""2735"",""Meat, Other"",""2009"",""0.13"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""100"",""India"",""645"",""Food supply quantity (kg/capita/yr)"",""2735"",""Meat, Other"",""2010"",""0.14"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""100"",""India"",""645"",""Food supply quantity (kg/capita/yr)"",""2735"",""Meat, Other"",""2011"",""0.14"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""100"",""India"",""645"",""Food supply quantity (kg/capita/yr)"",""2737"",""Fats, Animals, Raw"",""2008"",""0.05"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""100"",""India"",""645"",""Food supply quantity (kg/capita/yr)"",""2737"",""Fats, Animals, Raw"",""2009"",""0.05"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""100"",""India"",""645"",""Food supply quantity (kg/capita/yr)"",""2737"",""Fats, Animals, Raw"",""2010"",""0.04"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""100"",""India"",""645"",""Food supply quantity (kg/capita/yr)"",""2737"",""Fats, Animals, Raw"",""2011"",""0.04"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""101"",""Indonesia"",""645"",""Food supply quantity (kg/capita/yr)"",""2731"",""Bovine Meat"",""2008"",""2.09"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""101"",""Indonesia"",""645"",""Food supply quantity (kg/capita/yr)"",""2731"",""Bovine Meat"",""2009"",""2.23"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""101"",""Indonesia"",""645"",""Food supply quantity (kg/capita/yr)"",""2731"",""Bovine Meat"",""2010"",""2.43"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""101"",""Indonesia"",""645"",""Food supply quantity (kg/capita/yr)"",""2731"",""Bovine Meat"",""2011"",""2.46"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""101"",""Indonesia"",""645"",""Food supply quantity (kg/capita/yr)"",""2733"",""Pigmeat"",""2008"",""2.73"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""101"",""Indonesia"",""645"",""Food supply quantity (kg/capita/yr)"",""2733"",""Pigmeat"",""2009"",""2.73"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""101"",""Indonesia"",""645"",""Food supply quantity (kg/capita/yr)"",""2733"",""Pigmeat"",""2010"",""2.89"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""101"",""Indonesia"",""645"",""Food supply quantity (kg/capita/yr)"",""2733"",""Pigmeat"",""2011"",""2.96"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""101"",""Indonesia"",""645"",""Food supply quantity (kg/capita/yr)"",""2734"",""Poultry Meat"",""2008"",""5.92"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""101"",""Indonesia"",""645"",""Food supply quantity (kg/capita/yr)"",""2734"",""Poultry Meat"",""2009"",""6.04"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""101"",""Indonesia"",""645"",""Food supply quantity (kg/capita/yr)"",""2734"",""Poultry Meat"",""2010"",""6.51"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""101"",""Indonesia"",""645"",""Food supply quantity (kg/capita/yr)"",""2734"",""Poultry Meat"",""2011"",""6.95"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""101"",""Indonesia"",""645"",""Food supply quantity (kg/capita/yr)"",""2735"",""Meat, Other"",""2008"",""0.02"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""101"",""Indonesia"",""645"",""Food supply quantity (kg/capita/yr)"",""2735"",""Meat, Other"",""2009"",""0.01"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""101"",""Indonesia"",""645"",""Food supply quantity (kg/capita/yr)"",""2735"",""Meat, Other"",""2010"",""0.01"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""101"",""Indonesia"",""645"",""Food supply quantity (kg/capita/yr)"",""2735"",""Meat, Other"",""2011"",""0.02"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""101"",""Indonesia"",""645"",""Food supply quantity (kg/capita/yr)"",""2737"",""Fats, Animals, Raw"",""2008"",""0.38"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""101"",""Indonesia"",""645"",""Food supply quantity (kg/capita/yr)"",""2737"",""Fats, Animals, Raw"",""2009"",""0.37"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""101"",""Indonesia"",""645"",""Food supply quantity (kg/capita/yr)"",""2737"",""Fats, Animals, Raw"",""2010"",""0.39"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""101"",""Indonesia"",""645"",""Food supply quantity (kg/capita/yr)"",""2737"",""Fats, Animals, Raw"",""2011"",""0.36"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""102"",""Iran (Islamic Republic of)"",""645"",""Food supply quantity (kg/capita/yr)"",""2731"",""Bovine Meat"",""2008"",""4.78"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""102"",""Iran (Islamic Republic of)"",""645"",""Food supply quantity (kg/capita/yr)"",""2731"",""Bovine Meat"",""2009"",""4.93"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""102"",""Iran (Islamic Republic of)"",""645"",""Food supply quantity (kg/capita/yr)"",""2731"",""Bovine Meat"",""2010"",""6.17"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""102"",""Iran (Islamic Republic of)"",""645"",""Food supply quantity (kg/capita/yr)"",""2731"",""Bovine Meat"",""2011"",""5.77"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""102"",""Iran (Islamic Republic of)"",""645"",""Food supply quantity (kg/capita/yr)"",""2733"",""Pigmeat"",""2008"",""0.00"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""102"",""Iran (Islamic Republic of)"",""645"",""Food supply quantity (kg/capita/yr)"",""2733"",""Pigmeat"",""2009"",""0.00"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""102"",""Iran (Islamic Republic of)"",""645"",""Food supply quantity (kg/capita/yr)"",""2733"",""Pigmeat"",""2010"",""0.00"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""102"",""Iran (Islamic Republic of)"",""645"",""Food supply quantity (kg/capita/yr)"",""2733"",""Pigmeat"",""2011"",""0.00"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""102"",""Iran (Islamic Republic of)"",""645"",""Food supply quantity (kg/capita/yr)"",""2734"",""Poultry Meat"",""2008"",""21.73"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""102"",""Iran (Islamic Republic of)"",""645"",""Food supply quantity (kg/capita/yr)"",""2734"",""Poultry Meat"",""2009"",""27.34"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""102"",""Iran (Islamic Republic of)"",""645"",""Food supply quantity (kg/capita/yr)"",""2734"",""Poultry Meat"",""2010"",""25.23"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""102"",""Iran (Islamic Republic of)"",""645"",""Food supply quantity (kg/capita/yr)"",""2734"",""Poultry Meat"",""2011"",""25.94"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""102"",""Iran (Islamic Republic of)"",""645"",""Food supply quantity (kg/capita/yr)"",""2735"",""Meat, Other"",""2008"",""0.30"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""102"",""Iran (Islamic Republic of)"",""645"",""Food supply quantity (kg/capita/yr)"",""2735"",""Meat, Other"",""2009"",""0.34"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""102"",""Iran (Islamic Republic of)"",""645"",""Food supply quantity (kg/capita/yr)"",""2735"",""Meat, Other"",""2010"",""0.26"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""102"",""Iran (Islamic Republic of)"",""645"",""Food supply quantity (kg/capita/yr)"",""2735"",""Meat, Other"",""2011"",""0.25"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""102"",""Iran (Islamic Republic of)"",""645"",""Food supply quantity (kg/capita/yr)"",""2737"",""Fats, Animals, Raw"",""2008"",""0.04"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""102"",""Iran (Islamic Republic of)"",""645"",""Food supply quantity (kg/capita/yr)"",""2737"",""Fats, Animals, Raw"",""2009"",""0.21"",""Fc"",""Calculated data"""
"CL,""Food Supply - Livestock and Fish Primary Equivalent"",""102"",""Iran (Islamic Republic of)"",""645"",""Food supply quantity (kg/capita/yr)"",""2737"",""Fats, Animals, Raw"",""2010"",""0.08"",""Fc"",""Calculated data"""
